id,title,category,price_inr,price_usd,original_price_usd,sizes,materials,description
"stoffa_9038468317343","Tassle Low K Wedges Silver Gold","Low Wedges - 2.5 inch",4300,86,108,"Silver Gold / 36 / Vegan Leather; Silver Gold / 37 / Vegan Leather; Silver Gold / 38 / Vegan Leather; Silver Gold / 39 / Vegan Leather; Silver Gold / 40 / Vegan Leather; Silver Gold / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","What's not to love about these braided multi tassel K low wedges? Intricate craftsmanship and a soft padded base make these wedges comfortable all day and night long! You're spoilt for choice with 3 options in Silver, Champagne and Taupe!"
"stoffa_9038468513951","Classic Low K Wedge Biscuit","Low Wedges - 2.5 inch",4100,82,103,"Biscuit / 36 / Vegan Leather; Biscuit / 37 / Vegan Leather; Biscuit / 38 / Vegan Leather; Biscuit / 39 / Vegan Leather; Biscuit / 40 / Vegan Leather; Biscuit / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","Our signature hand crafted 2 and a quarter inch kolhapuri inspired low wedge. A neutral shade expressed in a traditional format creates a classic and versatile pair suitable for any occasion. Comfortable and light weight, this pair comes with a rubber non skid sole."
"stoffa_7602573869215","Skin Crossfront High Wedge Gold","High wedges - 3.5 inch",4200,84,105,"Gold / 36 / Faux Leather; Gold / 37 / Faux Leather; Gold / 38 / Faux Leather; Gold / 39 / Faux Leather; Gold / 40 / Faux Leather; Gold / 41 / Faux Leather; Light Gold / 36 / Faux Leather; Light Gold / 37 / Faux Leather; Light Gold / 38 / Faux Leather; Light Gold / 39 / Faux Leather; Light Gold / 40 / Faux Leather; Light Gold / 41 / Faux Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","Wear these super comfortable faux skin high wedges with any attire. Characterised by a jute dori, this pair is available in 2 shades of Gold. Size Chart  "
"stoffa_7534774780063","Classic High K Wedge Black","High wedges - 3.5 inch",4300,86,108,"Black / 36 / Vegan Leather; Black / 37 / Vegan Leather; Black / 38 / Vegan Leather; Black / 39 / Vegan Leather; Black / 40 / Vegan Leather; Black / 41 / Vegan Leather; Silver / 36 / Vegan Leather; Silver / 37 / Vegan Leather; Silver / 38 / Vegan Leather; Silver / 39 / Vegan Leather; Silver / 40 / Vegan Leather; Silver / 41 / Vegan Leather; Gold / 36 / Vegan Leather; Gold / 37 / Vegan Leather; Gold / 38 / Vegan Leather; Gold / 39 / Vegan Leather; Gold / 40 / Vegan Leather; Gold / 41 / Vegan Leather; Champagne / 36 / Vegan Leather; Champagne / 37 / Vegan Leather; Champagne / 38 / Vegan Leather; Champagne / 39 / Vegan Leather; Champagne / 40 / Vegan Leather; Champagne / 41 / Vegan Leather; Pewter / 36 / Vegan Leather; Pewter / 37 / Vegan Leather; Pewter / 38 / Vegan Leather; Pewter / 39 / Vegan Leather; Pewter / 40 / Vegan Leather; Pewter / 41 / Vegan Leather; Rose Gold / 36 / Vegan Leather; Rose Gold / 37 / Vegan Leather; Rose Gold / 38 / Vegan Leather; Rose Gold / 39 / Vegan Leather; Rose Gold / 40 / Vegan Leather; Rose Gold / 41 / Vegan Leather; Camel / 36 / Vegan Leather; Camel / 37 / Vegan Leather; Camel / 38 / Vegan Leather; Camel / 39 / Vegan Leather; Camel / 40 / Vegan Leather; Camel / 41 / Vegan Leather; Taupe / 36 / Vegan Leather; Taupe / 37 / Vegan Leather; Taupe / 38 / Vegan Leather; Taupe / 39 / Vegan Leather; Taupe / 40 / Vegan Leather; Taupe / 41 / Vegan Leather; Antique gold / 36 / Vegan Leather; Antique gold / 37 / Vegan Leather; Antique gold / 38 / Vegan Leather; Antique gold / 39 / Vegan Leather; Antique gold / 40 / Vegan Leather; Antique gold / 41 / Vegan Leather; Maroon / 36 / Vegan Leather; Maroon / 37 / Vegan Leather; Maroon / 38 / Vegan Leather; Maroon / 39 / Vegan Leather; Maroon / 40 / Vegan Leather; Maroon / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","Our signature hand crafted 3.5 inch high kolhapuri inspired wedge. A neutral shade expressed in a traditional format creates a classic and versatile pair suitable for any occasion. Comfortable and light weight, this pair comes with a rubber non skid sole. This style is also available in 2 1/4 inches, and as flats. Size Chart"
"stoffa_7536643145887","Classic K Flats Taupe","Flats",3900,78,98,"Taupe / 36 / Vegan Leather; Taupe / 37 / Vegan Leather; Taupe / 38 / Vegan Leather; Taupe / 39 / Vegan Leather; Taupe / 40 / Vegan Leather; Taupe / 41 / Vegan Leather; Navy / 36 / Vegan Leather; Navy / 37 / Vegan Leather; Navy / 38 / Vegan Leather; Navy / 39 / Vegan Leather; Navy / 40 / Vegan Leather; Navy / 41 / Vegan Leather; Blush / 36 / Vegan Leather; Blush / 37 / Vegan Leather; Blush / 38 / Vegan Leather; Blush / 39 / Vegan Leather; Blush / 40 / Vegan Leather; Blush / 41 / Vegan Leather; Chocolate / 36 / Vegan Leather; Chocolate / 37 / Vegan Leather; Chocolate / 38 / Vegan Leather; Chocolate / 39 / Vegan Leather; Chocolate / 40 / Vegan Leather; Chocolate / 41 / Vegan Leather; Ink / 36 / Vegan Leather; Ink / 37 / Vegan Leather; Ink / 38 / Vegan Leather; Ink / 39 / Vegan Leather; Ink / 40 / Vegan Leather; Ink / 41 / Vegan Leather; D. Grey / 36 / Vegan Leather; D. Grey / 37 / Vegan Leather; D. Grey / 38 / Vegan Leather; D. Grey / 39 / Vegan Leather; D. Grey / 40 / Vegan Leather; D. Grey / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","Our signature Kolhapuri inspired flats in a range of subtle and elegant matte shades is perfect for any attire. Comfortable and light weight, this pair comes with a non-skid sole. This style is   also available in 3.5 inch, 2.1/4 inch and 2 inch block heel. Size Chart"
"stoffa_7536611164319","Classic K Flats Camel","Flats",3900,78,98,"Camel / 36 / Vegan Material; Camel / 37 / Vegan Material; Camel / 38 / Vegan Material; Camel / 39 / Vegan Material; Camel / 40 / Vegan Material; Camel / 41 / Vegan Material; Black / 36 / Vegan Material; Black / 37 / Vegan Material; Black / 38 / Vegan Material; Black / 39 / Vegan Material; Black / 40 / Vegan Material; Black / 41 / Vegan Material; Antique gold / 36 / Vegan Material; Antique gold / 37 / Vegan Material; Antique gold / 38 / Vegan Material; Antique gold / 39 / Vegan Material; Antique gold / 40 / Vegan Material; Antique gold / 41 / Vegan Material; Gold / 36 / Vegan Material; Gold / 37 / Vegan Material; Gold / 38 / Vegan Material; Gold / 39 / Vegan Material; Gold / 40 / Vegan Material; Gold / 41 / Vegan Material; Silver / 36 / Vegan Material; Silver / 37 / Vegan Material; Silver / 38 / Vegan Material; Silver / 39 / Vegan Material; Silver / 40 / Vegan Material; Silver / 41 / Vegan Material","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","Our signature hand crafted K flats in 1 inch kolhapuri inspired flats. A neutral shade expressed in a traditional format creates a classic and versatile pair suitable for any occasion. Comfortable and light weight, this pair comes with a non skid sole. This style is also available in 3.5   inches, 2.25 inches and a 2 inch block heel. Size Chart"
"stoffa_7536609689759","Classic K Flats Black","Flats",3900,78,98,"Black / 36 / Vegan Material; Black / 37 / Vegan Material; Black / 38 / Vegan Material; Black / 39 / Vegan Material; Black / 40 / Vegan Material; Black / 41 / Vegan Material; Antique gold / 36 / Vegan Material; Antique gold / 37 / Vegan Material; Antique gold / 38 / Vegan Material; Antique gold / 39 / Vegan Material; Antique gold / 40 / Vegan Material; Antique gold / 41 / Vegan Material; Gold / 36 / Vegan Material; Gold / 37 / Vegan Material; Gold / 38 / Vegan Material; Gold / 39 / Vegan Material; Gold / 40 / Vegan Material; Gold / 41 / Vegan Material; Silver / 36 / Vegan Material; Silver / 37 / Vegan Material; Silver / 38 / Vegan Material; Silver / 39 / Vegan Material; Silver / 40 / Vegan Material; Silver / 41 / Vegan Material; Camel / 36 / Vegan Material; Camel / 37 / Vegan Material; Camel / 38 / Vegan Material; Camel / 39 / Vegan Material; Camel / 40 / Vegan Material; Camel / 41 / Vegan Material","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","Our signature hand crafted K flats in 1 inch kolhapuri inspired flats. A neutral shade expressed in a traditional format creates a classic and versatile pair suitable for any occasion. Comfortable and light weight, this pair comes with a non skid sole. This style is also available in 3.5   inches, 2.25 inches and a 2 inch block heel. Size Chart"
"stoffa_7536608739487","Classic K Flats Antique Gold","Flats",3900,78,98,"Antique gold / 36 / Vegan Material; Antique gold / 37 / Vegan Material; Antique gold / 38 / Vegan Material; Antique gold / 39 / Vegan Material; Antique gold / 40 / Vegan Material; Antique gold / 41 / Vegan Material; Gold / 36 / Vegan Material; Gold / 37 / Vegan Material; Gold / 38 / Vegan Material; Gold / 39 / Vegan Material; Gold / 40 / Vegan Material; Gold / 41 / Vegan Material; Silver / 36 / Vegan Material; Silver / 37 / Vegan Material; Silver / 38 / Vegan Material; Silver / 39 / Vegan Material; Silver / 40 / Vegan Material; Silver / 41 / Vegan Material; Camel / 36 / Vegan Material; Camel / 37 / Vegan Material; Camel / 38 / Vegan Material; Camel / 39 / Vegan Material; Camel / 40 / Vegan Material; Camel / 41 / Vegan Material; Black / 36 / Vegan Material; Black / 37 / Vegan Material; Black / 38 / Vegan Material; Black / 39 / Vegan Material; Black / 40 / Vegan Material; Black / 41 / Vegan Material","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","Our signature hand crafted K flats in 1 inch kolhapuri inspired flats. Metallic shades intermingle to create a classic and versatile pair suitable for any occasion. Comfortable and light weight, this pair comes with a non skid sole. This style is also available in 3.5   inches, 2.25 inches and a 2 inch block heel. Size Chart"
"stoffa_7536607527071","Classic K Flats Silver","Flats",3900,78,98,"Silver / 36 / Vegan Material; Silver / 37 / Vegan Material; Silver / 38 / Vegan Material; Silver / 39 / Vegan Material; Silver / 40 / Vegan Material; Silver / 41 / Vegan Material; Gold / 36 / Vegan Material; Gold / 37 / Vegan Material; Gold / 38 / Vegan Material; Gold / 39 / Vegan Material; Gold / 40 / Vegan Material; Gold / 41 / Vegan Material; Camel / 36 / Vegan Material; Camel / 37 / Vegan Material; Camel / 38 / Vegan Material; Camel / 39 / Vegan Material; Camel / 40 / Vegan Material; Camel / 41 / Vegan Material; Antique gold / 36 / Vegan Material; Antique gold / 37 / Vegan Material; Antique gold / 38 / Vegan Material; Antique gold / 39 / Vegan Material; Antique gold / 40 / Vegan Material; Antique gold / 41 / Vegan Material; Black / 36 / Vegan Material; Black / 37 / Vegan Material; Black / 38 / Vegan Material; Black / 39 / Vegan Material; Black / 40 / Vegan Material; Black / 41 / Vegan Material","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","Our signature hand crafted K flats in 1 inch kolhapuri inspired flats. Metallic shades intermingle to create a classic and versatile pair suitable for any occasion. Comfortable and light weight, this pair comes with a non skid sole. This style is also available in 4.5 inches, 3.5     inches, 2.25 inches and a 2 inch block heel."
"stoffa_7535440527519","Tassel K Flats Taupe","Flats",4000,80,100,"Taupe / 36 / Vegan Leather; Taupe / 37 / Vegan Leather; Taupe / 38 / Vegan Leather; Taupe / 39 / Vegan Leather; Taupe / 40 / Vegan Leather; Taupe / 41 / Vegan Leather; Champagne / 36 / Vegan Leather; Champagne / 37 / Vegan Leather; Champagne / 38 / Vegan Leather; Champagne / 39 / Vegan Leather; Champagne / 40 / Vegan Leather; Champagne / 41 / Vegan Leather; Silver / 36 / Vegan Leather; Silver / 37 / Vegan Leather; Silver / 38 / Vegan Leather; Silver / 39 / Vegan Leather; Silver / 40 / Vegan Leather; Silver / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","What's not to love about these braided multi tassel K flats? Intricate craftsmanship and a soft padded base make these flats comfortable all day and night long! You're spoilt for choice with 3 options in Champagne, Silver and Taupe! Fits small in size, take a size bigger than normal. Size Chart"
"stoffa_7535440429215","Tassel K Flats Champagne","Flats",4000,80,100,"Champagne / 36 / Vegan Leather; Champagne / 37 / Vegan Leather; Champagne / 38 / Vegan Leather; Champagne / 39 / Vegan Leather; Champagne / 40 / Vegan Leather; Champagne / 41 / Vegan Leather; Silver / 36 / Vegan Leather; Silver / 37 / Vegan Leather; Silver / 38 / Vegan Leather; Silver / 39 / Vegan Leather; Silver / 40 / Vegan Leather; Silver / 41 / Vegan Leather; Taupe / 36 / Vegan Leather; Taupe / 37 / Vegan Leather; Taupe / 38 / Vegan Leather; Taupe / 39 / Vegan Leather; Taupe / 40 / Vegan Leather; Taupe / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","What's not to love about these braided multi tassel K flats? Intricate craftsmanship and a soft padded base make these flats comfortable all day and night long! You're spoilt for choice with 3 options in Champagne, Silver and Taupe! Fits small in size, take a size bigger than normal. Size Chart"
"stoffa_7535435612319","Classic K Flats Dark Grey","Flats",3900,78,98,"D. Grey / 36 / Vegan Leather; D. Grey / 37 / Vegan Leather; D. Grey / 38 / Vegan Leather; D. Grey / 39 / Vegan Leather; D. Grey / 40 / Vegan Leather; D. Grey / 41 / Vegan Leather; Ink / 36 / Vegan Leather; Ink / 37 / Vegan Leather; Ink / 38 / Vegan Leather; Ink / 39 / Vegan Leather; Ink / 40 / Vegan Leather; Ink / 41 / Vegan Leather; Chocolate / 36 / Vegan Leather; Chocolate / 37 / Vegan Leather; Chocolate / 38 / Vegan Leather; Chocolate / 39 / Vegan Leather; Chocolate / 40 / Vegan Leather; Chocolate / 41 / Vegan Leather; Navy / 36 / Vegan Leather; Navy / 37 / Vegan Leather; Navy / 38 / Vegan Leather; Navy / 39 / Vegan Leather; Navy / 40 / Vegan Leather; Navy / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","Our signature Kolhapuri inspired flats in a range of subtle and elegant matte shades is perfect for any attire. Comfortable and light weight, this pair comes with a non-skid sole. This style is   also available in 3.5 inch, 2.1/4 inch and 2 inch block heel. Size Chart"
"stoffa_7535435350175","Classic K Flats Ink","Flats",3900,78,98,"Ink / 36 / Vegan Leather; Ink / 37 / Vegan Leather; Ink / 38 / Vegan Leather; Ink / 39 / Vegan Leather; Ink / 40 / Vegan Leather; Ink / 41 / Vegan Leather; Chocolate / 36 / Vegan Leather; Chocolate / 37 / Vegan Leather; Chocolate / 38 / Vegan Leather; Chocolate / 39 / Vegan Leather; Chocolate / 40 / Vegan Leather; Chocolate / 41 / Vegan Leather; Navy / 36 / Vegan Leather; Navy / 37 / Vegan Leather; Navy / 38 / Vegan Leather; Navy / 39 / Vegan Leather; Navy / 40 / Vegan Leather; Navy / 41 / Vegan Leather; D. Grey / 36 / Vegan Leather; D. Grey / 37 / Vegan Leather; D. Grey / 38 / Vegan Leather; D. Grey / 39 / Vegan Leather; D. Grey / 40 / Vegan Leather; D. Grey / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","Our signature Kolhapuri inspired flats in a range of subtle and elegant matte shades is perfect for any attire. Comfortable and light weight, this pair comes with a non-skid sole. This style is   also available in 3.5 inch, 2.1/4 inch and 2 inch block heel. Size Chart"
"stoffa_7535434727583","Classic K Flats Chocolate","Flats",3900,78,98,"Chocolate / 36 / Vegan Leather; Chocolate / 37 / Vegan Leather; Chocolate / 38 / Vegan Leather; Chocolate / 39 / Vegan Leather; Chocolate / 40 / Vegan Leather; Chocolate / 41 / Vegan Leather; Navy / 36 / Vegan Leather; Navy / 37 / Vegan Leather; Navy / 38 / Vegan Leather; Navy / 39 / Vegan Leather; Navy / 40 / Vegan Leather; Navy / 41 / Vegan Leather; Ink / 36 / Vegan Leather; Ink / 37 / Vegan Leather; Ink / 38 / Vegan Leather; Ink / 39 / Vegan Leather; Ink / 40 / Vegan Leather; Ink / 41 / Vegan Leather; D. Grey / 36 / Vegan Leather; D. Grey / 37 / Vegan Leather; D. Grey / 38 / Vegan Leather; D. Grey / 39 / Vegan Leather; D. Grey / 40 / Vegan Leather; D. Grey / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","Our signature Kolhapuri inspired flats in a range of subtle and elegant matte shades is perfect for any attire. Comfortable and light weight, this pair comes with a non-skid sole. This style is   also available in 3.5 inch, 2.1/4 inch and 2 inch block heel. Size Chart"
"stoffa_7535363784863","Crystal Low Wedge Champagne","Low Wedges - 2.5 inch",4700,94,118,"Champagne / 36 / Vegan Leather; Champagne / 37 / Vegan Leather; Champagne / 38 / Vegan Leather; Champagne / 39 / Vegan Leather; Champagne / 40 / Vegan Leather; Champagne / 41 / Vegan Leather; Matte Silver / 36 / Vegan Leather; Matte Silver / 37 / Vegan Leather; Matte Silver / 38 / Vegan Leather; Matte Silver / 39 / Vegan Leather; Matte Silver / 40 / Vegan Leather; Matte Silver / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","Pair our stylish crystal braided 2.25"" wedges with any formal and festive attire! The crystal embellishment blends beautifully with classic champagne or with matte silver to give you 2 elegant options. Also available in a 3.5” wedge. Size Chart"
"stoffa_7535357231263","Classic Low K Wedge Maroon","Low Wedges - 2.5 inch",4100,82,103,"Maroon / 36 / Vegan Leather; Maroon / 37 / Vegan Leather; Maroon / 38 / Vegan Leather; Maroon / 39 / Vegan Leather; Maroon / 40 / Vegan Leather; Maroon / 41 / Vegan Leather; Ink / 36 / Vegan Leather; Ink / 37 / Vegan Leather; Ink / 38 / Vegan Leather; Ink / 39 / Vegan Leather; Ink / 40 / Vegan Leather; Ink / 41 / Vegan Leather; Black / 36 / Vegan Leather; Black / 37 / Vegan Leather; Black / 38 / Vegan Leather; Black / 39 / Vegan Leather; Black / 40 / Vegan Leather; Black / 41 / Vegan Leather; Chocolate / 36 / Vegan Leather; Chocolate / 37 / Vegan Leather; Chocolate / 38 / Vegan Leather; Chocolate / 39 / Vegan Leather; Chocolate / 40 / Vegan Leather; Chocolate / 41 / Vegan Leather; Rose Antique / 36 / Vegan Leather; Rose Antique / 37 / Vegan Leather; Rose Antique / 38 / Vegan Leather; Rose Antique / 39 / Vegan Leather; Rose Antique / 40 / Vegan Leather; Rose Antique / 41 / Vegan Leather; Slate / 36 / Vegan Leather; Slate / 37 / Vegan Leather; Slate / 38 / Vegan Leather; Slate / 39 / Vegan Leather; Slate / 40 / Vegan Leather; Slate / 41 / Vegan Leather; Navy / 36 / Vegan Leather; Navy / 37 / Vegan Leather; Navy / 38 / Vegan Leather; Navy / 39 / Vegan Leather; Navy / 40 / Vegan Leather; Navy / 41 / Vegan Leather; Taupe / 36 / Vegan Leather; Taupe / 37 / Vegan Leather; Taupe / 38 / Vegan Leather; Taupe / 39 / Vegan Leather; Taupe / 40 / Vegan Leather; Taupe / 41 / Vegan Leather; Dark Grey / 36 / Vegan Leather; Dark Grey / 37 / Vegan Leather; Dark Grey / 38 / Vegan Leather; Dark Grey / 39 / Vegan Leather; Dark Grey / 40 / Vegan Leather; Dark Grey / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","Our signature hand crafted 2 and a quarter inch kolhapuri inspired low wedge. In a range of subtle and elegant matte shades, it is a perfect match for any attire. Comfortable and light weight, this pair comes with a rubber non skid sole. This style is also available in 3.5 inches, a 2 inch block heel, and as flats. Size Chart"
"stoffa_7535356313759","Classic Low K Wedge Black","Low Wedges - 2.5 inch",4100,82,103,"Black / 36 / Vegan Leather; Black / 37 / Vegan Leather; Black / 38 / Vegan Leather; Black / 39 / Vegan Leather; Black / 40 / Vegan Leather; Black / 41 / Vegan Leather; Chocolate / 36 / Vegan Leather; Chocolate / 37 / Vegan Leather; Chocolate / 38 / Vegan Leather; Chocolate / 39 / Vegan Leather; Chocolate / 40 / Vegan Leather; Chocolate / 41 / Vegan Leather; Rose Antique / 36 / Vegan Leather; Rose Antique / 37 / Vegan Leather; Rose Antique / 38 / Vegan Leather; Rose Antique / 39 / Vegan Leather; Rose Antique / 40 / Vegan Leather; Rose Antique / 41 / Vegan Leather; Blush / 36 / Vegan Leather; Blush / 37 / Vegan Leather; Blush / 38 / Vegan Leather; Blush / 39 / Vegan Leather; Blush / 40 / Vegan Leather; Blush / 41 / Vegan Leather; Slate / 36 / Vegan Leather; Slate / 37 / Vegan Leather; Slate / 38 / Vegan Leather; Slate / 39 / Vegan Leather; Slate / 40 / Vegan Leather; Slate / 41 / Vegan Leather; Navy / 36 / Vegan Leather; Navy / 37 / Vegan Leather; Navy / 38 / Vegan Leather; Navy / 39 / Vegan Leather; Navy / 40 / Vegan Leather; Navy / 41 / Vegan Leather; Taupe / 36 / Vegan Leather; Taupe / 37 / Vegan Leather; Taupe / 38 / Vegan Leather; Taupe / 39 / Vegan Leather; Taupe / 40 / Vegan Leather; Taupe / 41 / Vegan Leather; Olive / 36 / Vegan Leather; Olive / 37 / Vegan Leather; Olive / 38 / Vegan Leather; Olive / 39 / Vegan Leather; Olive / 40 / Vegan Leather; Olive / 41 / Vegan Leather; Ink / 36 / Vegan Leather; Ink / 37 / Vegan Leather; Ink / 38 / Vegan Leather; Ink / 39 / Vegan Leather; Ink / 40 / Vegan Leather; Ink / 41 / Vegan Leather; Maroon / 36 / Vegan Leather; Maroon / 37 / Vegan Leather; Maroon / 38 / Vegan Leather; Maroon / 39 / Vegan Leather; Maroon / 40 / Vegan Leather; Maroon / 41 / Vegan Leather; Dark Grey / 36 / Vegan Leather; Dark Grey / 37 / Vegan Leather; Dark Grey / 38 / Vegan Leather; Dark Grey / 39 / Vegan Leather; Dark Grey / 40 / Vegan Leather; Dark Grey / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","Our signature hand crafted 2 and a quarter inch kolhapuri inspired low wedge. In a range of subtle and elegant matte shades, it is a perfect match for any attire. Comfortable and light weight, this pair comes with a rubber non skid sole. This style is also available in 3.5 inches, a 2 inch block heel, and as flats. Size Chart"
"stoffa_7535356084383","Classic Low K Wedge Chocolate","Low Wedges - 2.5 inch",4100,82,103,"Chocolate / 36 / Vegan Leather; Chocolate / 37 / Vegan Leather; Chocolate / 38 / Vegan Leather; Chocolate / 39 / Vegan Leather; Chocolate / 40 / Vegan Leather; Chocolate / 41 / Vegan Leather; Rose Antique / 36 / Vegan Leather; Rose Antique / 37 / Vegan Leather; Rose Antique / 38 / Vegan Leather; Rose Antique / 39 / Vegan Leather; Rose Antique / 40 / Vegan Leather; Rose Antique / 41 / Vegan Leather; Slate / 36 / Vegan Leather; Slate / 37 / Vegan Leather; Slate / 38 / Vegan Leather; Slate / 39 / Vegan Leather; Slate / 40 / Vegan Leather; Slate / 41 / Vegan Leather; Navy / 36 / Vegan Leather; Navy / 37 / Vegan Leather; Navy / 38 / Vegan Leather; Navy / 39 / Vegan Leather; Navy / 40 / Vegan Leather; Navy / 41 / Vegan Leather; Taupe / 36 / Vegan Leather; Taupe / 37 / Vegan Leather; Taupe / 38 / Vegan Leather; Taupe / 39 / Vegan Leather; Taupe / 40 / Vegan Leather; Taupe / 41 / Vegan Leather; Black / 36 / Vegan Leather; Black / 37 / Vegan Leather; Black / 38 / Vegan Leather; Black / 39 / Vegan Leather; Black / 40 / Vegan Leather; Black / 41 / Vegan Leather; Ink / 36 / Vegan Leather; Ink / 37 / Vegan Leather; Ink / 38 / Vegan Leather; Ink / 39 / Vegan Leather; Ink / 40 / Vegan Leather; Ink / 41 / Vegan Leather; Maroon / 36 / Vegan Leather; Maroon / 37 / Vegan Leather; Maroon / 38 / Vegan Leather; Maroon / 39 / Vegan Leather; Maroon / 40 / Vegan Leather; Maroon / 41 / Vegan Leather; Dark Grey / 36 / Vegan Leather; Dark Grey / 37 / Vegan Leather; Dark Grey / 38 / Vegan Leather; Dark Grey / 39 / Vegan Leather; Dark Grey / 40 / Vegan Leather; Dark Grey / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","Our signature hand crafted 2 and a quarter inch kolhapuri inspired low wedge. In a range of subtle and elegant matte shades, it is a perfect match for any attire. Comfortable and light weight, this pair comes with a rubber non skid sole. This style is also available in 3.5 inches, a 2 inch block heel, and as flats. Size Chart"
"stoffa_7535353757855","Classic Low K Wedge Maroon","Low Wedges - 2.5 inch",4100,82,103,"Maroon / 36 / Vegan Leather; Maroon / 37 / Vegan Leather; Maroon / 38 / Vegan Leather; Maroon / 39 / Vegan Leather; Maroon / 40 / Vegan Leather; Maroon / 41 / Vegan Leather; Camel / 36 / Vegan Leather; Camel / 37 / Vegan Leather; Camel / 38 / Vegan Leather; Camel / 39 / Vegan Leather; Camel / 40 / Vegan Leather; Camel / 41 / Vegan Leather; Rose Gold / 36 / Vegan Leather; Rose Gold / 37 / Vegan Leather; Rose Gold / 38 / Vegan Leather; Rose Gold / 39 / Vegan Leather; Rose Gold / 40 / Vegan Leather; Rose Gold / 41 / Vegan Leather; Pewter / 36 / Vegan Leather; Pewter / 37 / Vegan Leather; Pewter / 38 / Vegan Leather; Pewter / 39 / Vegan Leather; Pewter / 40 / Vegan Leather; Pewter / 41 / Vegan Leather; Gold / 36 / Vegan Leather; Gold / 37 / Vegan Leather; Gold / 38 / Vegan Leather; Gold / 39 / Vegan Leather; Gold / 40 / Vegan Leather; Gold / 41 / Vegan Leather; Silver / 36 / Vegan Leather; Silver / 37 / Vegan Leather; Silver / 38 / Vegan Leather; Silver / 39 / Vegan Leather; Silver / 40 / Vegan Leather; Silver / 41 / Vegan Leather; Champagne / 36 / Vegan Leather; Champagne / 37 / Vegan Leather; Champagne / 38 / Vegan Leather; Champagne / 39 / Vegan Leather; Champagne / 40 / Vegan Leather; Champagne / 41 / Vegan Leather; Taupe / 36 / Vegan Leather; Taupe / 37 / Vegan Leather; Taupe / 38 / Vegan Leather; Taupe / 39 / Vegan Leather; Taupe / 40 / Vegan Leather; Taupe / 41 / Vegan Leather; Antique gold / 36 / Vegan Leather; Antique gold / 37 / Vegan Leather; Antique gold / 38 / Vegan Leather; Antique gold / 39 / Vegan Leather; Antique gold / 40 / Vegan Leather; Antique gold / 41 / Vegan Leather; Black / 36 / Vegan Leather; Black / 37 / Vegan Leather; Black / 38 / Vegan Leather; Black / 39 / Vegan Leather; Black / 40 / Vegan Leather; Black / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","Our signature hand crafted 2 and a quarter inch kolhapuri inspired low wedge. A neutral shade expressed in a traditional format creates a classic and versatile pair suitable for any occasion. Comfortable and light weight, this pair comes with a rubber non skid sole. This style is also available in 3.5 inches, a 2 inch block heel and as flats. Size Chart"
